"","gameId","player","shootingTeamName","defendingTeamName","homeTeam","awayTeam","month","x","y","is.penalty","is.goal","expG"
"4591",915192,89516,"Vancouver","New York City FC","Vancouver","New York City FC","September",74.9,29.5,FALSE,FALSE,0.02194989666653
"6673",915192,126969,"Vancouver","New York City FC","Vancouver","New York City FC","September",96.4,68.4,FALSE,FALSE,0.0691752092974742
"6682",915192,126969,"Vancouver","New York City FC","Vancouver","New York City FC","September",71.9,61.8,FALSE,FALSE,0.0214294549761613
"6689",915192,126969,"Vancouver","New York City FC","Vancouver","New York City FC","September",86.6,52,FALSE,FALSE,0.127160906334719
"6705",915192,126969,"Vancouver","New York City FC","Vancouver","New York City FC","September",84,70.3,FALSE,FALSE,0.0360742748994778
"6750",915192,130939,"Vancouver","New York City FC","Vancouver","New York City FC","September",66.8,50.3,FALSE,FALSE,0.0177391588972433
"7309",915192,238993,"Vancouver","New York City FC","Vancouver","New York City FC","September",91.8,56.9,FALSE,FALSE,0.0606989487443768
"7314",915192,238993,"Vancouver","New York City FC","Vancouver","New York City FC","September",92.4,52.4,FALSE,FALSE,0.0948622150987657
"7334",915192,238993,"Vancouver","New York City FC","Vancouver","New York City FC","September",93.7,50,FALSE,FALSE,0.122839463464019
"7526",915192,270775,"Vancouver","New York City FC","Vancouver","New York City FC","September",90.6,55.3,FALSE,FALSE,0.0893002397978553
"7553",915192,270775,"Vancouver","New York City FC","Vancouver","New York City FC","September",85.2,56,FALSE,FALSE,0.0390009655513349
"7573",915192,270775,"Vancouver","New York City FC","Vancouver","New York City FC","September",86.5,66,FALSE,FALSE,0.0579762740380443
"8223",915192,6319,"New York City FC","Vancouver","Vancouver","New York City FC","September",88.5,50,TRUE,TRUE,0.7757009
"8257",915192,25204,"Vancouver","New York City FC","Vancouver","New York City FC","September",88.5,50,TRUE,TRUE,0.7757009
"310",915191,4384,"Montreal","DC United","Montreal","DC United","September",87.9,63.7,FALSE,TRUE,0.0930775470063686
"312",915191,4384,"Montreal","DC United","Montreal","DC United","September",80.8,50.6,FALSE,FALSE,0.0917295808645361
"316",915191,4384,"Montreal","DC United","Montreal","DC United","September",72.9,51,FALSE,TRUE,0.0718284023746834
"322",915191,4384,"Montreal","DC United","Montreal","DC United","September",85.3,24.7,FALSE,FALSE,0.0340511729392416
"344",915191,4384,"Montreal","DC United","Montreal","DC United","September",85.8,68.8,FALSE,FALSE,0.0560663581458712
"476",915191,5987,"Montreal","DC United","Montreal","DC United","September",84.7,62.9,FALSE,FALSE,0.0817346856195483
"714",915191,10314,"DC United","Montreal","Montreal","DC United","September",79.9,41.9,FALSE,FALSE,0.0530086815987328
"716",915191,10314,"DC United","Montreal","Montreal","DC United","September",96.2,56.3,FALSE,FALSE,0.103947145115228
"1196",915191,18109,"DC United","Montreal","Montreal","DC United","September",87.6,34.2,FALSE,FALSE,0.0602203382327981
"1410",915191,20972,"DC United","Montreal","Montreal","DC United","September",75,71.1,FALSE,FALSE,0.0437842867429167
"2282",915191,26653,"Montreal","DC United","Montreal","DC United","September",84.2,35.1,FALSE,FALSE,0.0681605204387036
"2322",915191,27197,"DC United","Montreal","Montreal","DC United","September",92.4,61.7,FALSE,FALSE,0.12876346954294
"3028",915191,30749,"DC United","Montreal","Montreal","DC United","September",94.6,68.6,FALSE,FALSE,0.0621630294967198
"3031",915191,30749,"DC United","Montreal","Montreal","DC United","September",76.8,44.7,FALSE,FALSE,0.0432625917236562
"3033",915191,30749,"DC United","Montreal","Montreal","DC United","September",84,43.9,FALSE,FALSE,0.08838063931513
"3038",915191,30749,"DC United","Montreal","Montreal","DC United","September",63,54.4,FALSE,FALSE,0.0154816505178964
"3273",915191,36342,"Montreal","DC United","Montreal","DC United","September",93.5,42.3,FALSE,FALSE,0.0734448962389536
"4298",915191,85018,"Montreal","DC United","Montreal","DC United","September",80.7,31.8,FALSE,FALSE,0.043744318717289
"4613",915191,90314,"DC United","Montreal","Montreal","DC United","September",80.2,31.3,FALSE,FALSE,0.0308868658575347
"7245",915191,179014,"Montreal","DC United","Montreal","DC United","September",81.5,23.6,FALSE,FALSE,0.0275710093857746
"8190",915191,287312,"Montreal","DC United","Montreal","DC United","September",93.2,52.8,FALSE,FALSE,0.184594795138991
"8194",915191,287312,"Montreal","DC United","Montreal","DC United","September",87.7,46.1,FALSE,FALSE,0.0627968274677609
"8195",915191,287312,"Montreal","DC United","Montreal","DC United","September",80.2,36.5,FALSE,FALSE,0.05558583453693
"8207",915191,287312,"Montreal","DC United","Montreal","DC United","September",85.7,39.5,FALSE,FALSE,0.10595916026141
"37",915190,48,"New York City FC","San Jose","New York City FC","San Jose","September",71.4,53.9,FALSE,FALSE,0.0294174274582064
"44",915190,48,"New York City FC","San Jose","New York City FC","San Jose","September",74.5,51.5,FALSE,FALSE,0.0388937708268479
"49",915190,48,"New York City FC","San Jose","New York City FC","San Jose","September",87.5,58.2,FALSE,FALSE,0.121308276773052
"50",915190,48,"New York City FC","San Jose","New York City FC","San Jose","September",81.9,56.1,FALSE,FALSE,0.0878124013076386
"168",915190,2579,"New York City FC","San Jose","New York City FC","San Jose","September",75.9,41.7,FALSE,FALSE,0.0388301881074387
"173",915190,2579,"New York City FC","San Jose","New York City FC","San Jose","September",68.9,74.4,FALSE,FALSE,0.0361747488624496
"522",915190,6319,"New York City FC","San Jose","New York City FC","San Jose","September",93.6,48.7,FALSE,TRUE,0.223582286983964
"2113",915190,26427,"New York City FC","San Jose","New York City FC","San Jose","September",87.3,66.8,FALSE,TRUE,0.142507921635269
"2114",915190,26427,"New York City FC","San Jose","New York City FC","San Jose","September",92.7,56.4,FALSE,TRUE,0.10521161183873
"2697",915190,28962,"San Jose","New York City FC","New York City FC","San Jose","September",88.2,36.3,FALSE,FALSE,0.0792281699848669
"2739",915190,28962,"San Jose","New York City FC","New York City FC","San Jose","September",89.6,39.6,FALSE,FALSE,0.0540563182620777
"2770",915190,28962,"San Jose","New York City FC","New York City FC","San Jose","September",90.8,44.9,FALSE,FALSE,0.106233616214361
"2823",915190,29916,"San Jose","New York City FC","New York City FC","San Jose","September",93.3,39.2,FALSE,FALSE,0.0694962743836578
"3611",915190,39917,"New York City FC","San Jose","New York City FC","San Jose","September",85.9,24.9,FALSE,FALSE,0.0277627682236402
"3931",915190,72770,"San Jose","New York City FC","New York City FC","San Jose","September",94.6,53.2,FALSE,FALSE,0.474292124942564
"3935",915190,72770,"San Jose","New York City FC","New York City FC","San Jose","September",92.6,43.7,FALSE,FALSE,0.136087377116495
"3959",915190,72770,"San Jose","New York City FC","New York City FC","San Jose","September",70.3,47,FALSE,FALSE,0.0259051866551854
"3973",915190,72770,"San Jose","New York City FC","New York City FC","San Jose","September",93.5,51.3,FALSE,TRUE,0.219198314831556
"3974",915190,72770,"San Jose","New York City FC","New York City FC","San Jose","September",90.1,28,FALSE,FALSE,0.0389389504001064
"4066",915190,74912,"San Jose","New York City FC","New York City FC","San Jose","September",88.6,59.4,FALSE,FALSE,0.122485279103985
"5808",915190,112284,"San Jose","New York City FC","New York City FC","San Jose","September",87.7,25.6,FALSE,FALSE,0.0308588313521835
"6138",915190,125345,"San Jose","New York City FC","New York City FC","San Jose","September",90.6,32.2,FALSE,FALSE,0.0612108783299731
"6956",915190,143481,"New York City FC","San Jose","New York City FC","San Jose","September",93.7,62,FALSE,FALSE,0.166347366758269
"6972",915190,143481,"New York City FC","San Jose","New York City FC","San Jose","September",92,55.7,FALSE,FALSE,0.0745506515097642
"8282",915190,28962,"San Jose","New York City FC","New York City FC","San Jose","September",88.8,50.1,TRUE,TRUE,0.7757009
"171",915189,2579,"New York City FC","DC United","New York City FC","DC United","August",72.5,43.1,FALSE,FALSE,0.0295352505879381
"176",915189,2579,"New York City FC","DC United","New York City FC","DC United","August",66.7,73.6,FALSE,FALSE,0.0225193258396446
"544",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",71.6,48.5,FALSE,FALSE,0.0294313423798047
"597",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",85,37.1,FALSE,FALSE,0.0644295127342997
"599",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",91.7,51.1,FALSE,FALSE,0.371550767267457
"622",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",88,73.2,FALSE,FALSE,0.0333177961135993
"633",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",85.5,55.3,FALSE,TRUE,0.111336087379662
"635",915189,6319,"New York City FC","DC United","New York City FC","DC United","August",89.7,55,FALSE,FALSE,0.16913963680104
"1182",915189,17497,"DC United","New York City FC","New York City FC","DC United","August",90.2,64,FALSE,FALSE,0.0172253234868316
"1188",915189,18109,"DC United","New York City FC","New York City FC","DC United","August",86.2,52.4,FALSE,FALSE,0.0400782416188358
"1405",915189,20972,"DC United","New York City FC","New York City FC","DC United","August",93.2,58.1,FALSE,FALSE,0.221245588406229
"1419",915189,20972,"DC United","New York City FC","New York City FC","DC United","August",86,47.8,FALSE,TRUE,0.131943366727474
"3617",915189,39917,"New York City FC","DC United","New York City FC","DC United","August",86.6,38.8,FALSE,FALSE,0.0844096092201092
"4605",915189,90314,"DC United","New York City FC","New York City FC","DC United","August",77,52.2,FALSE,FALSE,0.0467472123086621
"5110",915189,99301,"DC United","New York City FC","New York City FC","DC United","August",86.3,48.9,FALSE,FALSE,0.140235482288497
"7087",915189,143557,"New York City FC","DC United","New York City FC","DC United","August",96.2,51.3,FALSE,TRUE,0.623747979005493
"7093",915189,143557,"New York City FC","DC United","New York City FC","DC United","August",77.8,76.4,FALSE,FALSE,0.0150127846566433
"7094",915189,143557,"New York City FC","DC United","New York City FC","DC United","August",87.5,42.1,FALSE,FALSE,0.14220728779757
"7095",915189,143557,"New York City FC","DC United","New York City FC","DC United","August",86.9,73.8,FALSE,FALSE,0.0305721606723145
"7383",915189,255089,"New York City FC","DC United","New York City FC","DC United","August",76.2,32.7,FALSE,FALSE,0.0265914865692151
"7839",915189,271556,"New York City FC","DC United","New York City FC","DC United","August",91.7,31.2,FALSE,TRUE,0.0676495478448789
"7840",915189,271556,"New York City FC","DC United","New York City FC","DC United","August",88.9,45.2,FALSE,FALSE,0.178796063165511
"7841",915189,271556,"New York City FC","DC United","New York City FC","DC United","August",83.9,40.4,FALSE,FALSE,0.0615564329925454
"140",915188,2132,"Toronto","Colorado","Toronto","Colorado","September",76.5,50.3,FALSE,FALSE,0.0469242859323004
"1351",915188,19898,"Toronto","Colorado","Toronto","Colorado","September",96.4,57.3,FALSE,TRUE,0.111206256075373
"1532",915188,22825,"Toronto","Colorado","Toronto","Colorado","September",71.4,48,FALSE,FALSE,0.0299018675485245
"1781",915188,23981,"Colorado","Toronto","Toronto","Colorado","September",66.8,56.9,FALSE,FALSE,0.0192461320745414
"1785",915188,23981,"Colorado","Toronto","Toronto","Colorado","September",86.9,30.7,FALSE,FALSE,0.0428819504109724
"2046",915188,26062,"Toronto","Colorado","Toronto","Colorado","September",80.1,39,FALSE,FALSE,0.062806151895964
"2051",915188,26062,"Toronto","Colorado","Toronto","Colorado","September",83.9,48.2,FALSE,FALSE,0.0893047325064473
"2076",915188,26298,"Toronto","Colorado","Toronto","Colorado","September",92,41.2,FALSE,FALSE,0.106656854022631
"2496",915188,28334,"Colorado","Toronto","Toronto","Colorado","September",94.9,47.2,FALSE,FALSE,0.211206164127999
"2497",915188,28334,"Colorado","Toronto","Toronto","Colorado","September",90.6,51.5,FALSE,FALSE,0.088901131203606
"2905",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",68.7,45.2,FALSE,FALSE,0.0508655636468658
"2919",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",80.5,31.8,FALSE,FALSE,0.0340896970152213
"2970",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",80.6,60.4,FALSE,TRUE,0.0641252592906762
"2981",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",82.8,32.6,FALSE,TRUE,0.0412881656855277
"2984",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",75.5,67,FALSE,FALSE,0.0718524471989506
"3002",915188,30582,"Toronto","Colorado","Toronto","Colorado","September",88.2,66,FALSE,FALSE,0.0810835309670535
"3295",915188,38266,"Colorado","Toronto","Toronto","Colorado","September",84,64.3,FALSE,FALSE,0.0529363955663406
"3318",915188,38671,"Colorado","Toronto","Toronto","Colorado","September",74.4,72.3,FALSE,FALSE,0.0186785704191211
"3320",915188,38671,"Colorado","Toronto","Toronto","Colorado","September",76.5,77.9,FALSE,FALSE,0.0156082325240619
"3326",915188,38671,"Colorado","Toronto","Toronto","Colorado","September",73.6,53.2,FALSE,FALSE,0.0337233322266634
"3327",915188,38671,"Colorado","Toronto","Toronto","Colorado","September",90.3,69.3,FALSE,FALSE,0.0522751952139858
"3329",915188,38671,"Colorado","Toronto","Toronto","Colorado","September",91,71.5,FALSE,FALSE,0.043752788422525
"6239",915188,125580,"Colorado","Toronto","Toronto","Colorado","September",67.8,57.1,FALSE,FALSE,0.0205305004936009
"6463",915188,126743,"Colorado","Toronto","Toronto","Colorado","September",92.9,52.6,FALSE,TRUE,0.089608973744434
"6477",915188,126744,"Colorado","Toronto","Toronto","Colorado","September",90.3,59.6,FALSE,FALSE,0.123648562170254
"8148",915188,280255,"Colorado","Toronto","Toronto","Colorado","September",86.9,45.4,FALSE,FALSE,0.0403282661778289
"373",915187,5206,"Seattle","Vancouver","Vancouver","Seattle","September",92.9,66.4,FALSE,TRUE,0.189975330450287
"382",915187,5252,"Seattle","Vancouver","Vancouver","Seattle","September",91.7,52.8,FALSE,TRUE,0.389944862777876
"720",915187,10667,"Vancouver","Seattle","Vancouver","Seattle","September",84.3,39.2,FALSE,FALSE,0.0409008298026866
"1149",915187,16369,"Seattle","Vancouver","Vancouver","Seattle","September",57.8,28.6,FALSE,FALSE,0.0112864449444215
"3339",915187,38725,"Seattle","Vancouver","Vancouver","Seattle","September",89.4,42.5,FALSE,FALSE,0.0480358464005134
"3774",915187,72564,"Seattle","Vancouver","Vancouver","Seattle","September",87.2,53.4,FALSE,FALSE,0.0696379114817438
"3833",915187,72567,"Seattle","Vancouver","Vancouver","Seattle","September",79.9,26.4,FALSE,FALSE,0.0237474036986979
"5003",915187,99262,"Vancouver","Seattle","Vancouver","Seattle","September",67.9,44.2,FALSE,FALSE,0.0233236566315417
"6687",915187,126969,"Vancouver","Seattle","Vancouver","Seattle","September",77,76.3,FALSE,FALSE,0.0151195510928807
"6706",915187,126969,"Vancouver","Seattle","Vancouver","Seattle","September",84.1,31,FALSE,FALSE,0.033215830635656
"6916",915187,143477,"Vancouver","Seattle","Vancouver","Seattle","September",84.9,52,FALSE,FALSE,0.0849867091527122
"6926",915187,143477,"Vancouver","Seattle","Vancouver","Seattle","September",87.4,57,FALSE,FALSE,0.094193606355313
"7120",915187,143776,"Seattle","Vancouver","Vancouver","Seattle","September",85.1,47.8,FALSE,TRUE,0.144922009687078
"7316",915187,238993,"Vancouver","Seattle","Vancouver","Seattle","September",93.1,46.6,FALSE,FALSE,0.117720455459206
"7317",915187,238993,"Vancouver","Seattle","Vancouver","Seattle","September",89.2,58.4,FALSE,FALSE,0.0254270491174546
"7510",915187,270775,"Vancouver","Seattle","Vancouver","Seattle","September",80.9,52.8,FALSE,FALSE,0.0722650041254641
"7521",915187,270775,"Vancouver","Seattle","Vancouver","Seattle","September",88.9,42.7,FALSE,FALSE,0.0461509986475965
"7551",915187,270775,"Vancouver","Seattle","Vancouver","Seattle","September",87.6,44.5,FALSE,FALSE,0.0444757028162008
"7578",915187,270775,"Vancouver","Seattle","Vancouver","Seattle","September",91.5,43.4,FALSE,FALSE,0.224477550423452
"8095",915187,278176,"Vancouver","Seattle","Vancouver","Seattle","September",89.8,27.3,FALSE,FALSE,0.0381909168111327
"8106",915187,278176,"Vancouver","Seattle","Vancouver","Seattle","September",75.2,71.2,FALSE,FALSE,0.0179419598020746
"8108",915187,278176,"Vancouver","Seattle","Vancouver","Seattle","September",84.3,35.2,FALSE,FALSE,0.0458680689477439
"8117",915187,278176,"Vancouver","Seattle","Vancouver","Seattle","September",87.9,25.9,FALSE,FALSE,0.0320316958252922
"307",915186,4384,"Montreal","New England","Montreal","New England","September",87.2,27.7,FALSE,FALSE,0.0287245678936304
"314",915186,4384,"Montreal","New England","Montreal","New England","September",89.6,50.3,FALSE,FALSE,0.135665788997522
"321",915186,4384,"Montreal","New England","Montreal","New England","September",71.6,29.7,FALSE,TRUE,0.0480652944199017
"340",915186,4384,"Montreal","New England","Montreal","New England","September",77.2,36.1,FALSE,FALSE,0.0415648346387264
"1311",915186,19661,"Montreal","New England","Montreal","New England","September",82.2,33.3,FALSE,FALSE,0.0235772651344357
"1825",915186,24177,"Montreal","New England","Montreal","New England","September",79.4,49.1,FALSE,FALSE,0.0749814347567018
"1832",915186,24177,"Montreal","New England","Montreal","New England","September",80.9,25.9,FALSE,FALSE,0.029292199963707
"1850",915186,24177,"Montreal","New England","Montreal","New England","September",86.1,66.1,FALSE,FALSE,0.0706348697859264
"1883",915186,24368,"New England","Montreal","Montreal","New England","September",95.6,56.9,FALSE,FALSE,0.167658897543808
"1891",915186,24368,"New England","Montreal","Montreal","New England","September",68.9,57.6,FALSE,FALSE,0.0219803075750921
"4292",915186,85018,"Montreal","New England","Montreal","New England","September",90.4,63,FALSE,TRUE,0.125056474768897
"4306",915186,85018,"Montreal","New England","Montreal","New England","September",77.8,71.4,FALSE,FALSE,0.0313863558184399
